Pokemon,Move
BRONZOR,MOVE_FAINT_ATTACK
BRONZOR,MOVE_FLASH
BRONZOR,MOVE_FLASH_CANNON
BRONZOR,MOVE_FRUSTRATION
BRONZOR,MOVE_FUTURE_SIGHT
BRONZOR,MOVE_GRASS_KNOT
BRONZOR,MOVE_GRAVITY
BRONZOR,MOVE_GUARD_SWAP
BRONZOR,MOVE_GYRO_BALL
BRONZOR,MOVE_HEAL_BLOCK
BRONZOR,MOVE_HEAVY_SLAM
BRONZOR,MOVE_HELPING_HAND
BRONZOR,MOVE_HEX
BRONZOR,MOVE_HIDDEN_POWER
BRONZOR,MOVE_HYPNOSIS
BRONZOR,MOVE_ICE_SPINNER
BRONZOR,MOVE_IMPRISON
BRONZOR,MOVE_IRON_DEFENSE
BRONZOR,MOVE_IRON_HEAD
BRONZOR,MOVE_LIGHT_SCREEN
BRONZOR,MOVE_METAL_SOUND
BRONZOR,MOVE_NATURAL_GIFT
BRONZOR,MOVE_PAYBACK
BRONZOR,MOVE_POWER_GEM
BRONZOR,MOVE_POWER_SWAP
BRONZOR,MOVE_PROTECT
BRONZOR,MOVE_PSYCHIC
BRONZOR,MOVE_PSYCHIC_TERRAIN
BRONZOR,MOVE_PSYCH_UP
BRONZOR,MOVE_PSYSHOCK
BRONZOR,MOVE_PSYWAVE
BRONZOR,MOVE_RAIN_DANCE
BRONZOR,MOVE_RECYCLE
BRONZOR,MOVE_REFLECT
BRONZOR,MOVE_REST
BRONZOR,MOVE_RETURN
BRONZOR,MOVE_ROCK_BLAST
BRONZOR,MOVE_ROCK_POLISH
BRONZOR,MOVE_ROCK_SLIDE
BRONZOR,MOVE_ROCK_TOMB
BRONZOR,MOVE_ROLLOUT
BRONZOR,MOVE_ROUND
BRONZOR,MOVE_SAFEGUARD
BRONZOR,MOVE_SANDSTORM
BRONZOR,MOVE_SECRET_POWER
BRONZOR,MOVE_SHADOW_BALL
BRONZOR,MOVE_SIGNAL_BEAM
BRONZOR,MOVE_SKILL_SWAP
BRONZOR,MOVE_SLEEP_TALK
BRONZOR,MOVE_SNORE
BRONZOR,MOVE_SOLAR_BEAM
BRONZOR,MOVE_SPEED_SWAP
BRONZOR,MOVE_STEALTH_ROCK
BRONZOR,MOVE_STEEL_BEAM
BRONZOR,MOVE_STEEL_ROLLER
BRONZOR,MOVE_STOMPING_TANTRUM
BRONZOR,MOVE_STORED_POWER
BRONZOR,MOVE_SUBSTITUTE
BRONZOR,MOVE_SUNNY_DAY
BRONZOR,MOVE_SWAGGER
BRONZOR,MOVE_TACKLE
BRONZOR,MOVE_TAKE_DOWN
BRONZOR,MOVE_TELEKINESIS
BRONZOR,MOVE_TERA_BLAST
BRONZOR,MOVE_TOXIC
BRONZOR,MOVE_TRICK
BRONZOR,MOVE_TRICK_ROOM
BRONZOR,MOVE_WONDER_ROOM
BRONZOR,MOVE_ZEN_HEADBUTT
LARVESTA,MOVE_ABSORB
LARVESTA,MOVE_ACROBATICS
LARVESTA,MOVE_AMNESIA
LARVESTA,MOVE_ATTRACT
LARVESTA,MOVE_BODY_SLAM
LARVESTA,MOVE_BUG_BITE
LARVESTA,MOVE_BUG_BUZZ
LARVESTA,MOVE_CALM_MIND
LARVESTA,MOVE_CONFIDE
LARVESTA,MOVE_DOUBLE_EDGE
LARVESTA,MOVE_DOUBLE_TEAM
LARVESTA,MOVE_EMBER
LARVESTA,MOVE_ENDURE
LARVESTA,MOVE_FACADE
LARVESTA,MOVE_FIRE_BLAST
LARVESTA,MOVE_FIRE_SPIN
LARVESTA,MOVE_FLAMETHROWER
LARVESTA,MOVE_FLAME_CHARGE
LARVESTA,MOVE_FLAME_WHEEL
LARVESTA,MOVE_FLARE_BLITZ
LARVESTA,MOVE_FORESIGHT
LARVESTA,MOVE_FRUSTRATION
LARVESTA,MOVE_GIGA_DRAIN
LARVESTA,MOVE_HARDEN
LARVESTA,MOVE_HEAT_WAVE
LARVESTA,MOVE_HIDDEN_POWER
LARVESTA,MOVE_INCINERATE
LARVESTA,MOVE_LEECH_LIFE
LARVESTA,MOVE_LIGHT_SCREEN
LARVESTA,MOVE_LUNGE
LARVESTA,MOVE_MAGNET_RISE
LARVESTA,MOVE_MORNING_SUN
LARVESTA,MOVE_OVERHEAT
LARVESTA,MOVE_POUNCE
LARVESTA,MOVE_PROTECT
LARVESTA,MOVE_PSYCHIC
LARVESTA,MOVE_REST
LARVESTA,MOVE_RETURN
LARVESTA,MOVE_ROUND
LARVESTA,MOVE_SAFEGUARD
LARVESTA,MOVE_SCREECH
LARVESTA,MOVE_SECRET_POWER
LARVESTA,MOVE_SIGNAL_BEAM
LARVESTA,MOVE_SKITTER_SMACK
LARVESTA,MOVE_SLEEP_TALK
LARVESTA,MOVE_SNORE
LARVESTA,MOVE_SOLAR_BEAM
LARVESTA,MOVE_STRING_SHOT
LARVESTA,MOVE_STRUGGLE_BUG
LARVESTA,MOVE_SUBSTITUTE
LARVESTA,MOVE_SUNNY_DAY
LARVESTA,MOVE_SWAGGER
LARVESTA,MOVE_TAKE_DOWN
LARVESTA,MOVE_TERA_BLAST
LARVESTA,MOVE_THRASH
LARVESTA,MOVE_TOXIC
LARVESTA,MOVE_TRAILBLAZE
LARVESTA,MOVE_U_TURN
LARVESTA,MOVE_WILD_CHARGE
LARVESTA,MOVE_WILL_O_WISP
LARVESTA,MOVE_ZEN_HEADBUTT
CHARMELEON,MOVE_ACROBATICS
CHARMELEON,MOVE_AERIAL_ACE
CHARMELEON,MOVE_AIR_CUTTER
CHARMELEON,MOVE_ANCIENT_POWER
CHARMELEON,MOVE_ATTRACT
CHARMELEON,MOVE_BEAT_UP
CHARMELEON,MOVE_BELLY_DRUM
CHARMELEON,MOVE_BIDE
CHARMELEON,MOVE_BITE
CHARMELEON,MOVE_BODY_SLAM
CHARMELEON,MOVE_BREAKING_SWIPE
CHARMELEON,MOVE_BRICK_BREAK
CHARMELEON,MOVE_CAPTIVATE
CHARMELEON,MOVE_CONFIDE
CHARMELEON,MOVE_COUNTER
CHARMELEON,MOVE_CRUNCH
CHARMELEON,MOVE_CURSE
CHARMELEON,MOVE_CUT
CHARMELEON,MOVE_DEFENSE_CURL
CHARMELEON,MOVE_DIG
CHARMELEON,MOVE_DOUBLE_EDGE
CHARMELEON,MOVE_DOUBLE_TEAM
CHARMELEON,MOVE_DRAGON_BREATH
CHARMELEON,MOVE_DRAGON_CLAW
CHARMELEON,MOVE_DRAGON_DANCE
CHARMELEON,MOVE_DRAGON_PULSE
CHARMELEON,MOVE_DRAGON_RAGE
CHARMELEON,MOVE_DRAGON_RUSH
CHARMELEON,MOVE_DRAGON_TAIL
CHARMELEON,MOVE_DYNAMIC_PUNCH
CHARMELEON,MOVE_ECHOED_VOICE
CHARMELEON,MOVE_EMBER
CHARMELEON,MOVE_ENDURE
CHARMELEON,MOVE_FACADE
CHARMELEON,MOVE_FALSE_SWIPE
CHARMELEON,MOVE_FIRE_BLAST
CHARMELEON,MOVE_FIRE_FANG
CHARMELEON,MOVE_FIRE_PLEDGE
CHARMELEON,MOVE_FIRE_PUNCH
CHARMELEON,MOVE_FIRE_SPIN
CHARMELEON,MOVE_FLAMETHROWER
CHARMELEON,MOVE_FLAME_BURST
CHARMELEON,MOVE_FLAME_CHARGE
CHARMELEON,MOVE_FLARE_BLITZ
CHARMELEON,MOVE_FLING
CHARMELEON,MOVE_FOCUS_BLAST
CHARMELEON,MOVE_FOCUS_PUNCH
CHARMELEON,MOVE_FRUSTRATION
CHARMELEON,MOVE_FURY_CUTTER
CHARMELEON,MOVE_FURY_SWIPES
CHARMELEON,MOVE_GROWL
CHARMELEON,MOVE_HEADBUTT
CHARMELEON,MOVE_HEAT_WAVE
CHARMELEON,MOVE_HELPING_HAND
CHARMELEON,MOVE_HIDDEN_POWER
CHARMELEON,MOVE_HONE_CLAWS
CHARMELEON,MOVE_INCINERATE
CHARMELEON,MOVE_INFERNO
CHARMELEON,MOVE_IRON_TAIL
CHARMELEON,MOVE_LEER
CHARMELEON,MOVE_MEGA_KICK
CHARMELEON,MOVE_MEGA_PUNCH
CHARMELEON,MOVE_METAL_CLAW
CHARMELEON,MOVE_MIMIC
CHARMELEON,MOVE_MUD_SLAP
CHARMELEON,MOVE_NATURAL_GIFT
CHARMELEON,MOVE_OUTRAGE
CHARMELEON,MOVE_OVERHEAT
CHARMELEON,MOVE_POWER_UP_PUNCH
CHARMELEON,MOVE_PROTECT
CHARMELEON,MOVE_RAGE
CHARMELEON,MOVE_REFLECT
CHARMELEON,MOVE_REST
CHARMELEON,MOVE_RETURN
CHARMELEON,MOVE_ROAR
CHARMELEON,MOVE_ROCK_SLIDE
CHARMELEON,MOVE_ROCK_SMASH
CHARMELEON,MOVE_ROCK_TOMB
CHARMELEON,MOVE_ROUND
CHARMELEON,MOVE_SCARY_FACE
CHARMELEON,MOVE_SCRATCH
CHARMELEON,MOVE_SECRET_POWER
CHARMELEON,MOVE_SEISMIC_TOSS
CHARMELEON,MOVE_SHADOW_CLAW
CHARMELEON,MOVE_SKULL_BASH
CHARMELEON,MOVE_SLASH
CHARMELEON,MOVE_SLEEP_TALK
CHARMELEON,MOVE_SMOKESCREEN
CHARMELEON,MOVE_SNORE
CHARMELEON,MOVE_STRENGTH
CHARMELEON,MOVE_SUBMISSION
CHARMELEON,MOVE_SUBSTITUTE
CHARMELEON,MOVE_SUNNY_DAY
CHARMELEON,MOVE_SWAGGER
CHARMELEON,MOVE_SWIFT
CHARMELEON,MOVE_SWORDS_DANCE
CHARMELEON,MOVE_TACKLE
CHARMELEON,MOVE_TAKE_DOWN
CHARMELEON,MOVE_TEMPER_FLARE
CHARMELEON,MOVE_TERA_BLAST
CHARMELEON,MOVE_THUNDER_PUNCH
CHARMELEON,MOVE_TOXIC
CHARMELEON,MOVE_WEATHER_BALL
CHARMELEON,MOVE_WILL_O_WISP
CHARMELEON,MOVE_WING_ATTACK
CHARMELEON,MOVE_WORK_UP
BOUNSWEET,MOVE_ACUPRESSURE
BOUNSWEET,MOVE_AROMATHERAPY
BOUNSWEET,MOVE_AROMATIC_MIST
BOUNSWEET,MOVE_ATTRACT
BOUNSWEET,MOVE_BOUNCE
BOUNSWEET,MOVE_BULLET_SEED
BOUNSWEET,MOVE_CHARM
BOUNSWEET,MOVE_CONFIDE
BOUNSWEET,MOVE_COVET
BOUNSWEET,MOVE_DAZZLING_GLEAM
BOUNSWEET,MOVE_DOUBLE_TEAM
BOUNSWEET,MOVE_DRAINING_KISS
BOUNSWEET,MOVE_ENDEAVOR
BOUNSWEET,MOVE_ENDURE
BOUNSWEET,MOVE_ENERGY_BALL
BOUNSWEET,MOVE_FACADE
BOUNSWEET,MOVE_FEINT
BOUNSWEET,MOVE_FLAIL
BOUNSWEET,MOVE_FRUSTRATION
BOUNSWEET,MOVE_GIGA_DRAIN
BOUNSWEET,MOVE_GRASSY_GLIDE
BOUNSWEET,MOVE_GRASSY_TERRAIN
BOUNSWEET,MOVE_GRASS_KNOT
BOUNSWEET,MOVE_GRASS_WHISTLE
BOUNSWEET,MOVE_HELPING_HAND
BOUNSWEET,MOVE_HIDDEN_POWER
BOUNSWEET,MOVE_LEAF_STORM
BOUNSWEET,MOVE_LIGHT_SCREEN
BOUNSWEET,MOVE_MAGICAL_LEAF
BOUNSWEET,MOVE_NATURE_POWER
BOUNSWEET,MOVE_PLAY_NICE
BOUNSWEET,MOVE_PLAY_ROUGH
BOUNSWEET,MOVE_PROTECT
BOUNSWEET,MOVE_RAPID_SPIN
BOUNSWEET,MOVE_RAZOR_LEAF
BOUNSWEET,MOVE_REFLECT
BOUNSWEET,MOVE_REST
BOUNSWEET,MOVE_RETURN
BOUNSWEET,MOVE_ROUND
BOUNSWEET,MOVE_SAFEGUARD
BOUNSWEET,MOVE_SEED_BOMB
BOUNSWEET,MOVE_SLEEP_TALK
BOUNSWEET,MOVE_SNORE
BOUNSWEET,MOVE_SOLAR_BEAM
BOUNSWEET,MOVE_SPLASH
BOUNSWEET,MOVE_SUBSTITUTE
BOUNSWEET,MOVE_SUNNY_DAY
BOUNSWEET,MOVE_SWAGGER
BOUNSWEET,MOVE_SWEET_SCENT
BOUNSWEET,MOVE_SWIFT
BOUNSWEET,MOVE_SYNTHESIS
BOUNSWEET,MOVE_TAKE_DOWN
BOUNSWEET,MOVE_TEETER_DANCE
BOUNSWEET,MOVE_TERA_BLAST
BOUNSWEET,MOVE_TOXIC
BOUNSWEET,MOVE_TRAILBLAZE
BOUNSWEET,MOVE_WORRY_SEED
BOUNSWEET,MOVE_ZEN_HEADBUTT
SHROOMISH,MOVE_ABSORB
SHROOMISH,MOVE_ATTRACT
SHROOMISH,MOVE_BODY_SLAM
SHROOMISH,MOVE_BULLET_SEED
SHROOMISH,MOVE_CAPTIVATE
SHROOMISH,MOVE_CHARM
SHROOMISH,MOVE_CONFIDE
SHROOMISH,MOVE_DOUBLE_EDGE
SHROOMISH,MOVE_DOUBLE_TEAM
SHROOMISH,MOVE_DRAIN_PUNCH
SHROOMISH,MOVE_ENDURE
SHROOMISH,MOVE_ENERGY_BALL
SHROOMISH,MOVE_FACADE
SHROOMISH,MOVE_FAKE_TEARS
SHROOMISH,MOVE_FALSE_SWIPE
SHROOMISH,MOVE_FLASH
SHROOMISH,MOVE_FOCUS_PUNCH
SHROOMISH,MOVE_FRUSTRATION
SHROOMISH,MOVE_GIGA_DRAIN
SHROOMISH,MOVE_GRASSY_TERRAIN
SHROOMISH,MOVE_GRASS_KNOT
SHROOMISH,MOVE_GROWTH
SHROOMISH,MOVE_GUNK_SHOT
SHROOMISH,MOVE_HEADBUTT
SHROOMISH,MOVE_HELPING_HAND
SHROOMISH,MOVE_HIDDEN_POWER
SHROOMISH,MOVE_LEECH_SEED
SHROOMISH,MOVE_MAGICAL_LEAF
SHROOMISH,MOVE_MEGA_DRAIN
SHROOMISH,MOVE_MIMIC
SHROOMISH,MOVE_NATURAL_GIFT
SHROOMISH,MOVE_POISON_POWDER
SHROOMISH,MOVE_POUNCE
SHROOMISH,MOVE_PROTECT
SHROOMISH,MOVE_RAIN_DANCE
SHROOMISH,MOVE_REST
SHROOMISH,MOVE_RETURN
SHROOMISH,MOVE_ROUND
SHROOMISH,MOVE_SAFEGUARD
SHROOMISH,MOVE_SECRET_POWER
SHROOMISH,MOVE_SEED_BOMB
SHROOMISH,MOVE_SLEEP_TALK
SHROOMISH,MOVE_SLUDGE_BOMB
SHROOMISH,MOVE_SNATCH
SHROOMISH,MOVE_SNORE
SHROOMISH,MOVE_SOLAR_BEAM
SHROOMISH,MOVE_SPORE
SHROOMISH,MOVE_STUN_SPORE
SHROOMISH,MOVE_SUBSTITUTE
SHROOMISH,MOVE_SUNNY_DAY
SHROOMISH,MOVE_SWAGGER
SHROOMISH,MOVE_SWIFT
SHROOMISH,MOVE_SWORDS_DANCE
SHROOMISH,MOVE_SYNTHESIS
SHROOMISH,MOVE_TACKLE
SHROOMISH,MOVE_TAKE_DOWN
SHROOMISH,MOVE_TERA_BLAST
SHROOMISH,MOVE_TOXIC
SHROOMISH,MOVE_VENOSHOCK
SHROOMISH,MOVE_WAKE_UP_SLAP
SHROOMISH,MOVE_WORRY_SEED
SHROOMISH,MOVE_ZEN_HEADBUTT
ABRA,MOVE_ALLY_SWITCH
ABRA,MOVE_ATTRACT
ABRA,MOVE_BARRIER
ABRA,MOVE_BIDE
ABRA,MOVE_BODY_SLAM
ABRA,MOVE_CALM_MIND
ABRA,MOVE_CAPTIVATE
ABRA,MOVE_CHARGE_BEAM
ABRA,MOVE_CONFIDE
ABRA,MOVE_CONFUSION
ABRA,MOVE_COUNTER
ABRA,MOVE_CURSE
ABRA,MOVE_DAZZLING_GLEAM
ABRA,MOVE_DOUBLE_EDGE
ABRA,MOVE_DOUBLE_TEAM
ABRA,MOVE_DRAIN_PUNCH
ABRA,MOVE_DREAM_EATER
ABRA,MOVE_DYNAMIC_PUNCH
ABRA,MOVE_EMBARGO
ABRA,MOVE_ENCORE
ABRA,MOVE_ENDURE
ABRA,MOVE_ENERGY_BALL
ABRA,MOVE_FACADE
ABRA,MOVE_FIRE_PUNCH
ABRA,MOVE_FLASH
ABRA,MOVE_FLING
ABRA,MOVE_FOCUS_PUNCH
ABRA,MOVE_FOUL_PLAY
ABRA,MOVE_FRUSTRATION
ABRA,MOVE_GRASS_KNOT
ABRA,MOVE_GRAVITY
ABRA,MOVE_GUARD_SPLIT
ABRA,MOVE_GUARD_SWAP
ABRA,MOVE_HEADBUTT
ABRA,MOVE_HIDDEN_POWER
ABRA,MOVE_ICE_PUNCH
ABRA,MOVE_IRON_TAIL
ABRA,MOVE_KNOCK_OFF
ABRA,MOVE_LIGHT_SCREEN
ABRA,MOVE_MAGIC_COAT
ABRA,MOVE_MAGIC_ROOM
ABRA,MOVE_MEGA_KICK
ABRA,MOVE_MEGA_PUNCH
ABRA,MOVE_METRONOME
ABRA,MOVE_MIMIC
ABRA,MOVE_NATURAL_GIFT
ABRA,MOVE_NIGHTMARE
ABRA,MOVE_POWER_SWAP
ABRA,MOVE_POWER_TRICK
ABRA,MOVE_PROTECT
ABRA,MOVE_PSYCHIC
ABRA,MOVE_PSYCHIC_TERRAIN
ABRA,MOVE_PSYCHO_SHIFT
ABRA,MOVE_PSYCH_UP
ABRA,MOVE_PSYSHOCK
ABRA,MOVE_PSYWAVE
ABRA,MOVE_RAGE
ABRA,MOVE_RAIN_DANCE
ABRA,MOVE_RECYCLE
ABRA,MOVE_REFLECT
ABRA,MOVE_REST
ABRA,MOVE_RETURN
ABRA,MOVE_ROLE_PLAY
ABRA,MOVE_ROUND
ABRA,MOVE_SAFEGUARD
ABRA,MOVE_SECRET_POWER
ABRA,MOVE_SEISMIC_TOSS
ABRA,MOVE_SHADOW_BALL
ABRA,MOVE_SHOCK_WAVE
ABRA,MOVE_SIGNAL_BEAM
ABRA,MOVE_SKILL_SWAP
ABRA,MOVE_SKULL_BASH
ABRA,MOVE_SLEEP_TALK
ABRA,MOVE_SNATCH
ABRA,MOVE_SNORE
ABRA,MOVE_SPEED_SWAP
ABRA,MOVE_SUBMISSION
ABRA,MOVE_SUBSTITUTE
ABRA,MOVE_SUNNY_DAY
ABRA,MOVE_SWAGGER
ABRA,MOVE_SWIFT
ABRA,MOVE_TAKE_DOWN
ABRA,MOVE_TAUNT
ABRA,MOVE_TELEKINESIS
ABRA,MOVE_TELEPORT
ABRA,MOVE_THIEF
ABRA,MOVE_THUNDER_PUNCH
ABRA,MOVE_THUNDER_WAVE
ABRA,MOVE_TORMENT
ABRA,MOVE_TOXIC
ABRA,MOVE_TRICK
ABRA,MOVE_TRICK_ROOM
ABRA,MOVE_TRI_ATTACK
ABRA,MOVE_WONDER_ROOM
ABRA,MOVE_ZAP_CANNON
ABRA,MOVE_ZEN_HEADBUTT
EXCADRILL,MOVE_AERIAL_ACE
EXCADRILL,MOVE_AGILITY
EXCADRILL,MOVE_ATTRACT
EXCADRILL,MOVE_BODY_SLAM
EXCADRILL,MOVE_BRICK_BREAK
EXCADRILL,MOVE_BRUTAL_SWING
EXCADRILL,MOVE_BULLDOZE
EXCADRILL,MOVE_CONFIDE
EXCADRILL,MOVE_CRUSH_CLAW
EXCADRILL,MOVE_CURSE
EXCADRILL,MOVE_CUT
EXCADRILL,MOVE_DIG
EXCADRILL,MOVE_DOUBLE_EDGE
EXCADRILL,MOVE_DOUBLE_TEAM
EXCADRILL,MOVE_DRILL_RUN
EXCADRILL,MOVE_EARTHQUAKE
EXCADRILL,MOVE_EARTH_POWER
EXCADRILL,MOVE_ENDURE
EXCADRILL,MOVE_FACADE
EXCADRILL,MOVE_FISSURE
EXCADRILL,MOVE_FLING
EXCADRILL,MOVE_FOCUS_BLAST
EXCADRILL,MOVE_FRUSTRATION
EXCADRILL,MOVE_FURY_SWIPES
EXCADRILL,MOVE_GIGA_IMPACT
EXCADRILL,MOVE_HELPING_HAND
EXCADRILL,MOVE_HIDDEN_POWER
EXCADRILL,MOVE_HIGH_HORSEPOWER
EXCADRILL,MOVE_HONE_CLAWS
EXCADRILL,MOVE_HORN_DRILL
EXCADRILL,MOVE_HYPER_BEAM
EXCADRILL,MOVE_IRON_DEFENSE
EXCADRILL,MOVE_IRON_HEAD
EXCADRILL,MOVE_LEER
EXCADRILL,MOVE_MAGNET_RISE
EXCADRILL,MOVE_MEGAHORN
EXCADRILL,MOVE_METAL_CLAW
EXCADRILL,MOVE_METAL_SOUND
EXCADRILL,MOVE_MUD_SHOT
EXCADRILL,MOVE_MUD_SLAP
EXCADRILL,MOVE_MUD_SPORT
EXCADRILL,MOVE_POISON_JAB
EXCADRILL,MOVE_PROTECT
EXCADRILL,MOVE_RAPID_SPIN
EXCADRILL,MOVE_REST
EXCADRILL,MOVE_RETURN
EXCADRILL,MOVE_ROCK_BLAST
EXCADRILL,MOVE_ROCK_CLIMB
EXCADRILL,MOVE_ROCK_SLIDE
EXCADRILL,MOVE_ROCK_SMASH
EXCADRILL,MOVE_ROCK_TOMB
EXCADRILL,MOVE_ROTOTILLER
EXCADRILL,MOVE_ROUND
EXCADRILL,MOVE_SANDSTORM
EXCADRILL,MOVE_SAND_TOMB
EXCADRILL,MOVE_SCARY_FACE
EXCADRILL,MOVE_SCORCHING_SANDS
EXCADRILL,MOVE_SCRATCH
EXCADRILL,MOVE_SECRET_POWER
EXCADRILL,MOVE_SHADOW_CLAW
EXCADRILL,MOVE_SKULL_BASH
EXCADRILL,MOVE_SLASH
EXCADRILL,MOVE_SLEEP_TALK
EXCADRILL,MOVE_SLUDGE_BOMB
EXCADRILL,MOVE_SMART_STRIKE
EXCADRILL,MOVE_SNORE
EXCADRILL,MOVE_STEALTH_ROCK
EXCADRILL,MOVE_STEEL_BEAM
EXCADRILL,MOVE_STOMPING_TANTRUM
EXCADRILL,MOVE_STRENGTH
EXCADRILL,MOVE_SUBMISSION
EXCADRILL,MOVE_SUBSTITUTE
EXCADRILL,MOVE_SUNNY_DAY
EXCADRILL,MOVE_SWAGGER
EXCADRILL,MOVE_SWORDS_DANCE
EXCADRILL,MOVE_TACKLE
EXCADRILL,MOVE_TAKE_DOWN
EXCADRILL,MOVE_TERA_BLAST
EXCADRILL,MOVE_THROAT_CHOP
EXCADRILL,MOVE_TOXIC
EXCADRILL,MOVE_X_SCISSOR
CASTFORM,MOVE_AMNESIA
CASTFORM,MOVE_ATTRACT
CASTFORM,MOVE_AVALANCHE
CASTFORM,MOVE_BLIZZARD
CASTFORM,MOVE_BODY_SLAM
CASTFORM,MOVE_CAPTIVATE
CASTFORM,MOVE_CLEAR_SMOG
CASTFORM,MOVE_CONFIDE
CASTFORM,MOVE_COSMIC_POWER
CASTFORM,MOVE_DEFENSE_CURL
CASTFORM,MOVE_DEFOG
CASTFORM,MOVE_DISABLE
CASTFORM,MOVE_DOUBLE_EDGE
CASTFORM,MOVE_DOUBLE_TEAM
CASTFORM,MOVE_EMBER
CASTFORM,MOVE_ENDURE
CASTFORM,MOVE_ENERGY_BALL
CASTFORM,MOVE_FACADE
CASTFORM,MOVE_FIRE_BLAST
CASTFORM,MOVE_FLAMETHROWER
CASTFORM,MOVE_FLASH
CASTFORM,MOVE_FRUSTRATION
CASTFORM,MOVE_FUTURE_SIGHT
CASTFORM,MOVE_GUARD_SWAP
CASTFORM,MOVE_HAIL
CASTFORM,MOVE_HEADBUTT
CASTFORM,MOVE_HEX
CASTFORM,MOVE_HIDDEN_POWER
CASTFORM,MOVE_HURRICANE
CASTFORM,MOVE_HYDRO_PUMP
CASTFORM,MOVE_ICE_BEAM
CASTFORM,MOVE_ICY_WIND
CASTFORM,MOVE_INCINERATE
CASTFORM,MOVE_LAST_RESORT
CASTFORM,MOVE_LUCKY_CHANT
CASTFORM,MOVE_MIMIC
CASTFORM,MOVE_NATURAL_GIFT
CASTFORM,MOVE_OMINOUS_WIND
CASTFORM,MOVE_POWDER_SNOW
CASTFORM,MOVE_PROTECT
CASTFORM,MOVE_PSYCH_UP
CASTFORM,MOVE_RAIN_DANCE
CASTFORM,MOVE_REFLECT_TYPE
CASTFORM,MOVE_REST
CASTFORM,MOVE_RETALIATE
CASTFORM,MOVE_RETURN
CASTFORM,MOVE_ROUND
CASTFORM,MOVE_SANDSTORM
CASTFORM,MOVE_SCALD
CASTFORM,MOVE_SECRET_POWER
CASTFORM,MOVE_SHADOW_BALL
CASTFORM,MOVE_SHOCK_WAVE
CASTFORM,MOVE_SLEEP_TALK
CASTFORM,MOVE_SNORE
CASTFORM,MOVE_SOLAR_BEAM
CASTFORM,MOVE_SUBSTITUTE
CASTFORM,MOVE_SUNNY_DAY
CASTFORM,MOVE_SWAGGER
CASTFORM,MOVE_SWIFT
CASTFORM,MOVE_TACKLE
CASTFORM,MOVE_TAILWIND
CASTFORM,MOVE_THIEF
CASTFORM,MOVE_THUNDER
CASTFORM,MOVE_THUNDERBOLT
CASTFORM,MOVE_THUNDER_WAVE
CASTFORM,MOVE_TOXIC
CASTFORM,MOVE_WATER_GUN
CASTFORM,MOVE_WATER_PULSE
CASTFORM,MOVE_WEATHER_BALL
CASTFORM,MOVE_WORK_UP
ARCTOVISH,MOVE_ANCIENT_POWER
ARCTOVISH,MOVE_AURORA_VEIL
ARCTOVISH,MOVE_AVALANCHE
ARCTOVISH,MOVE_BITE
ARCTOVISH,MOVE_BLIZZARD
ARCTOVISH,MOVE_BODY_SLAM
ARCTOVISH,MOVE_BRINE
ARCTOVISH,MOVE_CRUNCH
ARCTOVISH,MOVE_DIVE
ARCTOVISH,MOVE_ENDURE
ARCTOVISH,MOVE_FACADE
ARCTOVISH,MOVE_FISHIOUS_REND
ARCTOVISH,MOVE_FREEZE_DRY
ARCTOVISH,MOVE_GIGA_IMPACT
ARCTOVISH,MOVE_HAIL
ARCTOVISH,MOVE_HYDRO_PUMP
ARCTOVISH,MOVE_HYPER_BEAM
ARCTOVISH,MOVE_ICE_BEAM
ARCTOVISH,MOVE_ICE_FANG
ARCTOVISH,MOVE_ICICLE_CRASH
ARCTOVISH,MOVE_ICICLE_SPEAR
ARCTOVISH,MOVE_ICY_WIND
ARCTOVISH,MOVE_IRON_DEFENSE
ARCTOVISH,MOVE_IRON_HEAD
ARCTOVISH,MOVE_LIQUIDATION
ARCTOVISH,MOVE_METEOR_BEAM
ARCTOVISH,MOVE_POWDER_SNOW
ARCTOVISH,MOVE_PROTECT
ARCTOVISH,MOVE_PSYCHIC_FANGS
ARCTOVISH,MOVE_RAIN_DANCE
ARCTOVISH,MOVE_REST
ARCTOVISH,MOVE_ROCK_BLAST
ARCTOVISH,MOVE_ROCK_SLIDE
ARCTOVISH,MOVE_ROCK_TOMB
ARCTOVISH,MOVE_ROUND
ARCTOVISH,MOVE_SLEEP_TALK
ARCTOVISH,MOVE_SNORE
ARCTOVISH,MOVE_STONE_EDGE
ARCTOVISH,MOVE_SUBSTITUTE
ARCTOVISH,MOVE_SUPER_FANG
ARCTOVISH,MOVE_SURF
ARCTOVISH,MOVE_WATERFALL
ARCTOVISH,MOVE_WATER_GUN
ARCTOVISH,MOVE_WHIRLPOOL
ARCTOVISH,MOVE_ZEN_HEADBUTT
WUGTRIO,MOVE_AGILITY
WUGTRIO,MOVE_AQUA_JET
WUGTRIO,MOVE_BLIZZARD
WUGTRIO,MOVE_BULLDOZE
WUGTRIO,MOVE_CHILLING_WATER
WUGTRIO,MOVE_DIG
WUGTRIO,MOVE_EARTH_POWER
WUGTRIO,MOVE_ENDURE
WUGTRIO,MOVE_FACADE
WUGTRIO,MOVE_FINAL_GAMBIT
WUGTRIO,MOVE_FOUL_PLAY
WUGTRIO,MOVE_GIGA_IMPACT
WUGTRIO,MOVE_HEADBUTT
WUGTRIO,MOVE_HELPING_HAND
WUGTRIO,MOVE_HYDRO_PUMP
